file,line,symbol,category,lane,scope,source,note
rfx/preflight/realization.py,383,_periodic_flags,PASS,preflight,_build,"pf = getattr(sim, ""_periodic_flags"", None)",
rfx/preflight/realization.py,384,periodic,DERIVE,preflight,_build,self.periodic = (tuple(bool(p) for p in pf()) if callable(pf),
rfx/preflight/realization.py,386,_periodic_axes,PASS,preflight,_build,"getattr(sim, ""_periodic_axes"", """")))",
rfx/preflight/realization.py,658,_periodic_flags,PASS,preflight,_assemble_realized,"periodic=self._periodic_flags(), sheet_specs=sheet_specs)",
rfx/preflight/realization.py,658,periodic,PASS,preflight,_assemble_realized,"periodic=self._periodic_flags(), sheet_specs=sheet_specs)",
rfx/preflight/realization.py,730,_cpml_layers,DECIDE,preflight,_campaign_ctx,"getattr(sim, ""_periodic_axes"", None), sim._cpml_layers,",
rfx/preflight/realization.py,730,_periodic_axes,PASS,preflight,_campaign_ctx,"getattr(sim, ""_periodic_axes"", None), sim._cpml_layers,",
rfx/preflight/sources.py,171,_boundary_spec,PASS,preflight,_validate_cfg_source_on_reflector_plane,"_spec = getattr(self, ""_boundary_spec"", None)",
rfx/preflight/sources.py,172,pec_faces,DECIDE,preflight,_validate_cfg_source_on_reflector_plane,_spec_pec_faces = set(_spec.pec_faces()) if _spec is not None else set(),
rfx/preflight/sources.py,178,_pec_faces,PASS,preflight,_validate_cfg_source_on_reflector_plane,set(self._pec_faces) | _spec_pec_faces | set(_pmc_faces_set),
rfx/preflight/waveguide.py,216,_boundary_spec,DECIDE,preflight,_port_transverse_spans,conformal = (self._boundary_spec.conformal_faces(),
rfx/preflight/waveguide.py,216,conformal_faces,DECIDE,preflight,_port_transverse_spans,conformal = (self._boundary_spec.conformal_faces(),
rfx/preflight/waveguide.py,217,_boundary_spec,DECIDE,preflight,_port_transverse_spans,if self._boundary_spec is not None else set()),
rfx/preflight/waveguide.py,219,_boundary_spec,DECIDE,preflight,_port_transverse_spans,if self._boundary_spec is not None:,
rfx/preflight/waveguide.py,220,_boundary_spec,DECIDE,preflight,_port_transverse_spans,closed = (self._boundary_spec.pec_faces(),
rfx/preflight/waveguide.py,220,pec_faces,DECIDE,preflight,_port_transverse_spans,closed = (self._boundary_spec.pec_faces(),
rfx/preflight/waveguide.py,221,_boundary_spec,DECIDE,preflight,_port_transverse_spans,| self._boundary_spec.pmc_faces()),
rfx/preflight/waveguide.py,221,pmc_faces,DECIDE,preflight,_port_transverse_spans,| self._boundary_spec.pmc_faces()),
rfx/preflight/waveguide.py,245,axis_pads,DECIDE,preflight,_port_transverse_spans,"grid.axis_pads[axis_idx],",
rfx/preflight/waveguide.py,286,face_pads,DERIVE,preflight,_port_transverse_spans,pad_lo = grid.face_pads[2 * axis_idx],
rfx/preflight/waveguide.py,287,face_pads,DERIVE,preflight,_port_transverse_spans,pad_hi = grid.face_pads[2 * axis_idx + 1],
rfx/probes/flux_region.py,107,pad_{letter}_lo,PASS,probes,resolve_flux_region,"pad_lo = int(getattr(grid, f""pad_{letter}_lo""))",
rfx/probes/flux_region.py,108,pad_{letter}_hi,PASS,probes,resolve_flux_region,"pad_hi = int(getattr(grid, f""pad_{letter}_hi""))",
rfx/probes/msl_wave_decomp.py,398,periodic,DECLARE,probes,realized_trace_planes_on_column,"periodic=(False, False, False)):",
rfx/probes/msl_wave_decomp.py,413,periodic,PASS,probes,realized_trace_planes_on_column,"pec_edge_masks, normal_idx, ij=ij, periodic=periodic)",
rfx/probes/msl_wave_decomp.py,430,_periodic_flags,DERIVE,probes,_realized_trace_planes,_periodic = sim._periodic_flags(),
rfx/probes/msl_wave_decomp.py,433,periodic,PASS,probes,_realized_trace_planes,periodic=_periodic),
rfx/probes/msl_wave_decomp.py,439,periodic,PASS,probes,_realized_trace_planes,"masks, span[""normal_idx""], ij, span[""n_hi""], periodic=_periodic)",
rfx/probes/probes.py,129,periodic,DECLARE,probes,_bwd_h,"def _bwd_h(h, idx, axis, periodic=(False, False, False)):",
rfx/probes/probes.py,167,periodic,DECIDE,probes,_bwd_h,if n == 1 or periodic[axis]:,
rfx/probes/probes.py,179,periodic,DECLARE,probes,port_current,"periodic=(False, False, False)) -> jnp.ndarray:",
rfx/probes/probes.py,218,periodic,PASS,probes,port_current,"return _ampere_loop(state, idx, port.component, dx, periodic)",
rfx/probes/probes.py,221,periodic,DECLARE,probes,_ampere_loop,"def _ampere_loop(state, idx, component, dx, periodic):",
rfx/probes/probes.py,231,periodic,PASS,probes,_ampere_loop,"state.hy[idx] - _bwd_h(state.hy, idx, 0, periodic)",
rfx/probes/probes.py,232,periodic,PASS,probes,_ampere_loop,"- state.hx[idx] + _bwd_h(state.hx, idx, 1, periodic)",
rfx/probes/probes.py,237,periodic,PASS,probes,_ampere_loop,"state.hz[idx] - _bwd_h(state.hz, idx, 1, periodic)",
rfx/probes/probes.py,238,periodic,PASS,probes,_ampere_loop,"- state.hy[idx] + _bwd_h(state.hy, idx, 2, periodic)",
rfx/probes/probes.py,243,periodic,PASS,probes,_ampere_loop,"state.hx[idx] - _bwd_h(state.hx, idx, 2, periodic)",
rfx/probes/probes.py,244,periodic,PASS,probes,_ampere_loop,"- state.hz[idx] + _bwd_h(state.hz, idx, 0, periodic)",
rfx/probes/probes.py,1055,periodic,DECLARE,probes,wire_port_current,"periodic=(False, False, False),",
rfx/probes/probes.py,1081,periodic,PASS,probes,wire_port_current,"return _ampere_loop(state, tuple(mid), port.component, dx, periodic)",
rfx/probes/probes.py,1512,cpml_axes,DECLARE,probes-reference,extract_s_matrix,"cpml_axes: str = ""xyz"",",
rfx/probes/probes.py,1567,init_cpml,DERIVE,probes-reference,extract_s_matrix,"cpml_params, cpml_state_init = init_cpml(grid)",
rfx/probes/probes.py,1607,apply_cpml_h,APPLY,probes-reference,extract_s_matrix,"state, cpml_state = apply_cpml_h(",
rfx/probes/probes.py,1608,cpml_axes,PASS,probes-reference,extract_s_matrix,"state, cpml_params, cpml_state, grid, cpml_axes,",
rfx/probes/probes.py,1621,apply_cpml_e,APPLY,probes-reference,extract_s_matrix,"state, cpml_state = apply_cpml_e(",
rfx/probes/probes.py,1622,cpml_axes,PASS,probes-reference,extract_s_matrix,"state, cpml_params, cpml_state, grid, cpml_axes,",
rfx/probes/probes.py,1624,apply_pec,APPLY,probes-reference,extract_s_matrix,state = apply_pec(state),
rfx/probes/probes.py,1831,cpml_axes,DECLARE,probes-reference,extract_s_matrix_wire,"cpml_axes: str = ""xyz"",",
rfx/probes/probes.py,1888,init_cpml,DERIVE,probes-reference,extract_s_matrix_wire,"cpml_params, cpml_state_init = init_cpml(grid)",
rfx/probes/probes.py,1947,apply_cpml_h,APPLY,probes-reference,extract_s_matrix_wire,"state, cpml_state = apply_cpml_h(",
rfx/probes/probes.py,1948,cpml_axes,PASS,probes-reference,extract_s_matrix_wire,"state, cpml_params, cpml_state, grid, cpml_axes,",
rfx/probes/probes.py,1961,apply_cpml_e,APPLY,probes-reference,extract_s_matrix_wire,"state, cpml_state = apply_cpml_e(",
rfx/probes/probes.py,1962,cpml_axes,PASS,probes-reference,extract_s_matrix_wire,"state, cpml_params, cpml_state, grid, cpml_axes,",
rfx/probes/probes.py,1964,apply_pec,APPLY,probes-reference,extract_s_matrix_wire,state = apply_pec(state),
rfx/probes/sparam_driver.py,115,_periodic_flags,DERIVE,probes,compute_lumped_wire_s_matrix_via_scan,periodic=sim._periodic_flags()),
rfx/probes/sparam_driver.py,115,periodic,PASS,probes,compute_lumped_wire_s_matrix_via_scan,periodic=sim._periodic_flags()),
rfx/probes/sparam_driver.py,120,_periodic_flags,DECIDE,probes,compute_lumped_wire_s_matrix_via_scan,periodic=sim._periodic_flags()),
rfx/probes/sparam_driver.py,120,periodic,PASS,probes,compute_lumped_wire_s_matrix_via_scan,periodic=sim._periodic_flags()),
rfx/rcs.py,424,face_layers,PASS,rcs,compute_rcs,"fl = getattr(grid, ""face_layers"", None) or {",
rfx/rcs.py,508,cpml_axes,PASS,rcs,compute_rcs,"_run_kw.update(cpml_axes=""xy"", periodic=(False, False, True), pec_axes="""")",
rfx/rcs.py,508,pec_axes,PASS,rcs,compute_rcs,"_run_kw.update(cpml_axes=""xy"", periodic=(False, False, True), pec_axes="""")",
rfx/rcs.py,508,periodic,PASS,rcs,compute_rcs,"_run_kw.update(cpml_axes=""xy"", periodic=(False, False, True), pec_axes="""")",
rfx/ris.py,165,_cpml_layers,DERIVE,other,__init__,self._cpml_layers = cpml_layers,
rfx/ris.py,243,_cpml_layers,PASS,other,_build_sim,"cpml_layers=self._cpml_layers,",
